sentence,label
Darüber hinaus ist eine siebenjährige historische Analyse für diese Märkte vorgesehen .,1
Auch für diese Märkte ist eine sechsjährige historische Analyse vorgesehen .,1
Auch für diesen Markt ist eine sechsjährige historische Analyse vorgesehen .,1
Auch die traditionelle Rebe trägt viel Gewicht.,1
"Das Betriebsergebnis von Altia stieg von 6,6 Mio EUR auf 47 Mio EUR .",2
"Amanda sagte , dass sie bereits im Juli 2005 in Russland Partners II-Fonds eine Investitionsverpflichtung in Höhe von 5,0 Mio USD eingegangen sei .",1
"Eine Erfindung , die vom Patentamt veröffentlicht wurde , sagte : `` Die Kammern werden unter Druck gesetzt .",1
Ein Audio-Webcast wird live auf der Website von Cerner unter www.cerner.com verfügbar sein.,1
Neben Nordea steht Ergo auch im Wettbewerb um die Position unter den drei besten Pensionsfondsanbietern in Estland .,1
"Zu diesem Zeitpunkt werden maximal 60.000 Tulikivi Series A-Aktien erworben , was etwa 0,16 Prozent der ausstehenden Aktien des Unternehmens entspricht .",1
BasWare Order Matching entspricht automatisch Kaufrechnungen mit genehmigten Bestellungen .,1
Die Kapazität der Anlage der finnischen Vaahto-Gruppe beträgt 86.000 Tonnen lichtbeschichtetes Papier .,1
"CapMan , ein Vermögensverwalter , verfügt über Vermögenswerte im Wert von 3 Mrd EUR , die in der nordischen Region verwaltet werden .",1
"CapMan hat vier Investitionsbereiche (CapMan Buyout, CapMan Technology, CapMan Life Science und CapMan Real Estate), und jeder von ihnen hat ein engagiertes Team.",1
"Castecka sagte, das Rathaus würde Gespräche mit anderen Investoren, die in der Zone interessiert halten .",1
Mitteleuropa ist ein wichtiger Markt für Honka .,1
"Die heute angekündigten Änderungen werden nach dem Abschluss des Handels am Freitag , den 19. Juni 2009 , wirksam sein .",1
"CHS Expo Freight ist eine große finnische Messe , Ausstellung und Kultur Logistik Unternehmen, die Logistik-Dienstleistungen für verschiedene Veranstaltungen auf dem Land , Luft und Meer bietet .",1
"Die Wettbewerbsbehörden müssen die Vereinbarung genehmigen , bevor sie abgeschlossen werden kann .",1
"Vollständiger Name des Gesellschafters : Otto Henrik Bernhard Nyberg Für weitere Informationen wenden Sie sich bitte an Maija-Liisa Friman , CEO , Tel. +358 9 7597 0711 .",1
Der Abschluss der Transaktion unterliegt einer endgültigen Vereinbarung und einem Due Diligence Prozess .,1
Die Bauarbeiten werden voraussichtlich im Sommer 2011 abgeschlossen sein.,1
"Die Nachfrage scheint jetzt am Boden , und einige Anzeichen einer Verbesserung sind zu erkennen .",2
"DnB Nord von Norwegen ist der `` höchstwahrscheinlich nordische Käufer '' für Citadele , während Nordea wäre eine `` gute strategische fit '' , nach dem Dokument von Pietiek veröffentlicht .",1
"Spenden an Hochschulen Die Generalversammlung ermächtigte den Verwaltungsrat, max.",1
"Dopplr Mitglieder teilen persönliche und geschäftliche Reisepläne privat mit ihren Netzwerken , und markieren interessante Orte zu bleiben , essen und erkunden in Städten auf der ganzen Welt .",1
Dragonfly Love ist eine weitere Videoaufnahme von Anfang bis Ende mit dem Nokia N8.,1
"In den letzten 10 Jahren hat die Fabrik viele der beliebtesten Modelle von Nokia produziert, darunter das Nokia 2760 , das Nokia 6300 sowie Nokias neuestes Musikgerät Nokia 5800 Express Music .",1
"Das Geschäftssegment Electronics Manufacturing Services ( EMS ) von Elcoteq betreut Kunden weltweit in den Bereichen Engineering , Manufacturing und Fulfillment .",1
"Die Mitarbeiter sind auch besser auf Anrufe vorbereitet , da sie bereits detaillierte Informationen über den Anrufer haben , bevor sie das Telefon beantworten . """,2
Es können vor allem in den neuen EU-Mitgliedstaaten ganze Papierfabriken errichtet werden .,1
"EQT hat seinen Austritt aus Salcomp , einem finnischen Unternehmen , das Mobilfunk-Ladegeräte herstellt , abgeschlossen , indem es seine verbleibende Beteiligung an der schwedischen Investmentgruppe Nordstjernan für etwa ( Euro ) 35 Millionen ( 47 Millionen $) verkauft hat .",1
"Der FCC-Vorsitzende Kevin Martin sagte, dass Fairplay die Ausdehnung der gleichen Deregulierungsregeln auf die digitalen Teilnehmerleitungen erfordert, die Telekommunikationsanbieter für Breitbandnetze nutzen.",1
"FinancialWire ( hm ) bietet in Zusammenarbeit mit dem Investrend Broadcast Syndicate auch komplette, tägliche Telefonkonferenzen und Webcast-Zeitpläne als Service für Aktionäre und Investoren über das FirstAlert ( hm ) Networks oeFirstAlert ( hm ) Daily .",1
Nach der Registrierung beträgt die Anzahl der ausgegebenen und ausstehenden Aktien von Basware 12.890.829 .,1
Fortum hatte zuvor während seiner Reform die staatliche Beteiligung an TGK-10 von RAO UES erworben .,1
Darüber hinaus sind unsere voll elektrisch angetriebenen Krane umweltfreundlich.,2
"GenVec ist ein biopharmazeutisches Unternehmen, das neuartige therapeutische Medikamente und Impfstoffe entwickelt.",1
"Auf Goodwill und andere immaterielle Vermögenswerte entfallen rund 2,0 Mio Euro ( 2,6 Mio Euro ) des Kaufpreises , davon 20 Mio Euro , die in Aspo-Aktien zu zahlen sind .",1
Grapevine Stadt Beamten im September genehmigt $ 35 Millionen an Steuernachlässen und Zuschüssen für die Expansion.,2
Gunneflo wird das Pharmageschäft von Oriola-KD in Schweden verantworten .,1
"Harold W. Young ist ein unabhängiger Broker, der eng mit mehreren Einzelhändlern zusammenarbeitet, darunter Ahold USA , Market Basket , CVS , BJ's Wholesale Club , Hannaford und Cumberland Farms .",1
"Honkarakenne exportiert hauptsächlich große Luxus-Loghäuser nach Russland, um als Einfamilienhäuser oder Ferienhäuser genutzt zu werden; 70 % des Umsatzes gehen in die Region Moskau , etwa 20 % in die Region St. Petersburg und der Rest an andere Standorte .",1
Allerdings werden kurzfristige Vermietungen immer beliebter.,1
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE 16.12.2008 Um 09:30 Uhr hat Huhtamaki Oyj beschlossen, die Konzernstruktur zu klären, indem er das Foodservice- und Consumer Goods-Geschäft in seiner Produktionseinheit in Hameenlinna, Finnland, durch die Übertragung der Unternehmen in seine hundertprozentigen Tochtergesellschaften, trennte.",1
"Neben den Vorträgen von President & CEO Kai Telanne und CFO Tuomas Itkonen haben die Teilnehmer die Möglichkeit , mit anderen Mitgliedern der Unternehmensleitung zu diskutieren .",1
"Bei der Erbringung von Managed Services übernimmt Nokia die Verantwortung für den Aufbau , den Betrieb und die Übertragung sowie die Optimierung des Indosat 3G-Netzes .",1
"In der heutigen Wirtschaft , müssen Sie vorbeugen, was Verbraucher wollen , sagte Mohammed Zainalabedin , General Manager , Zain Bahrain .",1
Die Versicherungspolicen sollten einfach sein .,1
"Es ist Mitglied der OneWorld Allianz , die American Airlines und British Airways umfasst .",1
Es wird voraussichtlich bis Ende 2007 abgeschlossen sein .,1
"Es ist geplant, das A-Klasse Business Center in den beiden obersten Stockwerken des Komplexes zu errichten.",1
Es wird Heizung in Form von heißem Wasser für den Bedarf des Sägewerks bieten .,1
Die 168 Asset Management Experten verwalten Vermögenswerte im Wert von über 35 Mrd EUR .,1
Seine anderen bekannten Marken sind Fitnessgerätehersteller Precor und U.S. - basierte Ballsportgerätehersteller Wilson.,1
Jon Risfelt ist 49 Jahre alt und hat einen Master of Science in Chemical Engineering vom Schwedischen Königlichen Institut für Technologie.,1
Juha Haapakoski wird weiterhin als Chefredakteurin mit Budget-Verantwortung auch beim neuen Verlag tätig sein.,1
"Juni. 25 , 2008 ( Boy Genius Report von Newstex geliefert ) -- Das Nokia ( NYSE : NOK ) N78 , huh ?",1
"Im vergangenen Juli , sagte die Gruppe , es beabsichtigte , Lager-und Büroräume in Loudeac und Saint Marcel zu Morvillars , im Osten von Frankreich , wo es bereits betreibt eine Haken Herstellung und Distributionseinheit .",1
"Lember sagte, dass die Angelegenheit auch in Estland aktuell war , wo ein Gesetzentwurf beim Ministerium für soziale Angelegenheiten ausgearbeitet wurde , das Altersrenten zu günstigen Bedingungen abschaffen würde .",1
"LKAB , mit Sitz in Lulea , Schweden , ist ein High-Tech-Bergbauunternehmen, das aufgerüstete Eisenerzprodukte für die Stahlindustrie herstellt.",1
"LLC , ein Sprach- und Datenmanagement-Lösungsanbieter für drahtlose Unternehmen mit weltweitem Betrieb , wird seine US-Deployment-Operationen auf den finnischen Mobilfunkgiganten übertragen , der auch Bauarbeiten und Baustellenerwerbsdienste umfasst .",1
"Achten Sie auf Vintage Stoff Kissenbezüge , 70er Jahre Kaffeekannen , Keramik servieren Gerichte , Cocktail-Brillen , und Edelstahl Party-Gerichte .",1
( I&H ) in einem Schritt zur Steigerung des Wachstums .,2
Die 30 Mitarbeiter der LSC werden mit ihrem bestehenden Status und ihren Vorteilen nach Ixonos umziehen .,1
"Metso ist ein globaler Anbieter von nachhaltigen Technologien und Dienstleistungen für den Bergbau , den Bau , die Stromerzeugung , die Automatisierung , das Recycling und die Zellstoff- und Papierindustrie .",1
"Name des Anmelders : Jot Automation OYName des Erfinders : Mammila Tuomo , Piirainen Mika and Kellokoski MikaAntrag Nr. : 2424-KOLNP-2008 ADatum der Anmeldung : 16-06-2008Publikationsdatum : 30/01/2009",1
"NASDAQ-Liste Yahoo Inc hat einen neuen Dienst eingeführt, der Malaysian ermöglicht, ihre Lieblings-Internet-Inhalte und -Dienste mit ihnen auf ihren Mobiltelefonen zu nehmen.",2
Nationale Sponsoren für The Big Read sind unter anderem National Endowment for the Arts in Zusammenarbeit mit dem Institut für Museum und Bibliotheksdienste und Künste Midwest .,1
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report ist eine wesentliche Quelle für Unternehmensdaten und Informationen .,1
"Natürlich , Sie haben direkten Zugriff auf Nokia 's Ovi Store , so dass Sie 'll haben viel Spaß beim Herunterladen Ihrer Lieblings-Medien .",1
"Von diesen Aktien sind 14.747.084 im Besitz der Gesellschaft, und die Anzahl der ausstehenden Aktien und Stimmrechte an den Aktien beträgt somit 161.256.847 .",1
"Oka ist spezialisiert auf Neubau , Renovierungsarbeiten von Wohn- und Nichtwohngebäuden sowie Räumlichkeiten für industrielle und logistische Nutzung .",1
"Okmetic Board of Directors hat sich auch für ein neues Aktienbesitzprogramm entschieden , das an das Top-Management des Unternehmens gerichtet ist .",1
"Okmetics Siliziumwafer sind Teil einer weiteren Verarbeitungskette, die Endprodukte produziert, die die menschliche Interaktion und Lebensqualität verbessern.",1
"Outotec , mit Sitz in Espoo , Finnland , ist ein führender Anbieter von Prozesslösungen , Technologien und Dienstleistungen für den Bergbau und metallurgische Industrie .",1
"Panostaja , mit Sitz in Tampere , Finnland , ist eine Investmentgesellschaft , die sich auf kleine und mittlere finnische Unternehmen konzentriert , die in den traditionellen Branchen tätig sind .",1
Die Leistung basiert auf Werten und Nachhaltigkeit .,1
Pertti Ervi ist unabhängig vom Unternehmen und seinen Hauptaktionären .,1
"Bitte informieren Sie IR Johanna Koskinen über Ihre Teilnahme bis spätestens 20 April um 10 Uhr. Eine Telefonkonferenz für Finanzanalysten und Investoren , die in englischer Sprache durchgeführt wird , beginnt um 15:00 Uhr finnischer Zeit ( EET ) .",1
"Zuvor wurde erwartet , dass die Anlage bis Ende 2008 fertiggestellt sein wird .",1
"Die Produktion in der Anlage wird auf Neste Oil's proprietäre Technologie, die eine flexible Eingabe von jedem pflanzlichen Öl oder tierischen Fett verwenden können basieren .",1
Prothious Engineering ( www.prothious.com ) beschäftigt mehr als 1.000 Mitarbeiter und verfügt über ein großes Projektportfolio und eine jährliche Detaillierungskapazität von mehr als 100.000 Tonnen .,1
QPR Produktfamilie ist voll kompatibel mit Microsofts Windows 7 Betriebssystem .,1
"Rapala zielt darauf ab, die Distributionseinheit Ragot von Loudeac in Bretagne und die Distributionseinheit Waterqueen und der Angellinienlieferant Tortue von Saint Marcel in Mittelfrankreich nach Morvillars zu verlegen.",1
"RAPALA TOURNAMENT FISHING : Mit allen wichtigen Titeln bereits für die Feiertage , Schnäppchen-gepreiste Spiele wie Rapala für ein kleineres Publikum zielen .",1
"RFID ( Radio Frequency Identification ) ist eine Methode des sogenannten intelligenten Transports, wobei Informationen aus der Ferne gelesen und gespeichert werden können.",1
"Sanoma verfügt auch über ein Executive Committee , das gemäß den Satzungen des Unternehmens Vorschläge für Angelegenheiten ausarbeitet , die vom Verwaltungsrat zu beschließen oder zu notieren sind .",1
"Sarantel , mit Sitz in Wellingborough , Großbritannien , entwickelt Hochleistungsantennen für tragbare drahtlose Geräte .",1
Die Aktien werden gemäß Abschnitt 5 der NASDAQ OMX Helsinki und anderen Vorschriften für den Erwerb eigener Aktien erworben .,1
"Sie wird Krister Kylas folgen, der beschlossen hat, TeliaSonera zu verlassen.",1
"Shuweihat 2 wurde im Juli 2008 in Betrieb genommen, als das Projekt an Entsalzung und Energielieferanten vergeben wurde.",1
"Simmons gewählt DCUC Chairman PORTSMOUTH , N.H.-Gordon A. Simmons , CEO der Service Credit Union , wurde für die Amtszeit 2007-2008 zum Vorsitzenden des Defense Credit Union Council gewählt .",1
Pressemitteilung der Börse 10/3/2011 12:00 Sanoma hat den Geschäftsbericht und den Jahresabschluss 2010 und den ersten Corporate Responsibility Report veröffentlicht .,1
"Die in Stockholm ansässige Nordea Bank ( STO : NDA ) sagte gestern , dass sie Casper von Koskull mit Wirkung zum 1 . September an die Spitze ihrer Geschäftsbank und Kapitalmarkteinheit gesetzt habe .",1
Strategische und operative Geschäftsinformationen werden objektiv gemeldet .,1
"Schwedische , finnische und dänische börsennotierte Unternehmen sind in drei Marktsegmenten , Nordic Large Cap , Mid Cap und Small Cap , organisiert .",1
Symphony Services bietet Entwicklungsdienstleistungen für Aldata GOLD an.,1
Tekla bietet 3D-Software für den Bau- und Infrastruktur-Engineering mit dem Schwerpunkt auf der Bauinformationsmodellierung von Stahl- und Betonkonstruktionen von der Konstruktion bis zum Bau.,1
"Teleste Hybrid-TV-Lösung umfasst Komponenten für den gesamten Prozess der Bereitstellung von Video-Services für Verbraucher von der Content-Erwerb und Service-Erstellung bis zur Lieferung durch eine Reihe von Zugangslösungen , einschließlich HFC ( Hybrid-Faser-Koaxial ) , xDSL , EttH , und FttH .",1
Der Vertrag gilt für vier Jahre .,1
"Die Allianz zielt darauf ab, handverschließbare mobile Computer , Netbooks , Tablets , Mediaphones , angeschlossene TVs und In-Vehicle-Infotainment-Systeme anzuzapfen .",1
Die Verfügbarkeit der Internet-Dienste wird im Serviceangebot der K-Group-Stores von Kesko hervorgehoben .,1
"Der Broker startete UPM-Kymmene , Stora Enso und Sappi mit ` gleichgewichtigen ' Empfehlungen und Holmen und Norske Skog mit ` untergewichtigen ' Bewertungen .",1
"Der Gebäudekomplex besteht aus hochwertigen Büro- und Einzelhandelsflächen von insgesamt 49.200 Quadratmetern , sagte das Unternehmen .",1
"Das Geschäft hat einen Umsatz von etwa ( Euro ) 35 Millionen ( $ 44 Millionen ) und war für den Verkauf und die Vermarktung des Lanxess Papierchemiegeschäfts verantwortlich , das Kemira Anfang dieses Jahres für ( Euro ) 88 Millionen gekauft hat ( CW , 11 , S. 22 ) .",1
Der Geschäftsbereich umfasst auch den Nachhaltigkeitsbericht von Ahlstrom .,1
"Das Zentrum bietet eine umfassende Palette von Geräte-Design-Dienstleistungen von der Elektronik , Mechanik und Software-Design bis zu einer vollständigen Palette von Testlabor-Dienstleistungen .",1
"Die Kommission sagte, dass der Wasserstoffperoxid- und PBS-Markt im Jahr 2000 etwa 470 Millionen Euro wert war .",1
"Das Unternehmen entwirft , produziert und vermarktet hochwertige Kleidung , Innendekoration Textilien , Taschen und andere Accessoires .",1
"Das Unternehmen entwirft und produziert hochwertige Kleidung, Innendekoration Textilien, Taschen und andere Accessoires.",1
"Das Unternehmen hat die technische Infrastruktur geliefert , die von NAV für ihre Data Warehouse und Business Intelligence-Initiativen verwendet .",1
"Das Unternehmen zieht nun den zweiten Teil der Investitionsverpflichtung in Höhe von 7,2 Mio EUR zurück .",1
"Das Unternehmen prüft derzeit, ob das Projekt finanziell machbar wäre.",1
Das Unternehmen untersucht die Machbarkeit der Konzentration der meisten seiner verarbeiteten Fleischproduktion in den Vantaa-Anlagen und die Verarbeitung von frischem Fleisch in den Forssa-Einrichtungen.,1
"Das Unternehmen sagte , Aktionäre werden in der Lage sein , über die Vereinbarung bei einem EGM für später in diesem Monat geplant abstimmen .",1
Das Unternehmen ist auf die vorübergehende Elektrifizierung und Heizung auf Baustellen spezialisiert.,1
"Der Wettbewerb wurde mit großer Begeisterung von den Mitarbeitern empfangen , geht er weiter .",2
"Die Zusammenarbeit umfasst den Erwerb eines Anteils von 35 % an dem neuen Joint Venture-Unternehmen , das in Alma Medias Heimverkäufen , Fahrzeug- und Verbraucherwerbungsmarktgeschäften tätig ist .",1
Die Lieferungen begannen im April 2006 und werden 2007 abgeschlossen sein .,1
Der Schreibtisch wird seine volle geplante Stärke von zehn Personen im Herbst 2007 erreichen.,1
Die Dividende ist am 1 . Februar 2010 an die am 19 . Januar 2010 registrierten Aktionäre zu zahlen .,1
"Die Einmalaufwendungen in Höhe von 0,7 Mio EUR wurden für das dritte Quartal verbucht .",1
Die Veranstaltung kann online über die finnische Homepage von Orion unter www.orion.fi sowie über den Kauppalehti Live Webservice unter www.kauppalehti.fi/live verfolgt werden.,1
Die außerordentliche Hauptversammlung wird voraussichtlich spätestens am 18 . Februar 2011 stattfinden .,1
"Der erste Teil der Cinema Series endet mit einem Profil des finnischen Erfinders Olavi Linden , dessen persönliche künstlerische Reise und Arbeit bei Fiskars zu Dutzenden von Designpreisen geführt hat .",1
Die erste der beiden Projektphasen soll bis Ende 2012 abgeschlossen sein .,1
"Die Gruppe beabsichtigt, Lager-und Büroräume in Loudeac und Saint Marcel nach Morvillars, im Osten des Landes, wo sie bereits betreibt eine Haken Herstellung und Vertrieb.",1
"Die Gruppe besitzt und betreibt eine Flotte von mehr als 800 dwt , Containerkapazität beträgt 17.000 TEU , und verwaltet eine diversifizierte Flotte von eigenen Schienenfahrzeugen von über 17.000 Einheiten .",1
"Die Hayward, Calif.-basierte Zieldesigns aktive, lässige und Kleid Schuhe, sowie Stiefel und Sandalen.",1
"Wichtig ist nun , die bestehenden 15.000 Kunden der Bank zu halten .",1
"Das Gebäude Innova 2 befindet sich in der Nähe der Innenstadt , in unmittelbarer Nähe von Paviljonki und dem Reisezentrum , und nur wenige Gehminuten vom Herzen der Stadt dank der Messebrücke .",1
"Der Austausch von Editors-in-Chief ist Teil des Verlagsziels, die Arbeitszirkulation in allen Personalgruppen zu verbessern.",1
Das Joint Venture plant einen schnellen Zeitplan für die Aushandlung der Pacht der potenziellen Windparks und für die Erfassung der Machbarkeit der Windparks .,1
Die Investition von Kyroskoski soll Ende 2011 abgeschlossen werden und die Investition von +ä+ñnekoski im Frühjahr 2012.,1
"Die Lemminkainen Gruppe mit Sitz in Helsinki ( Finnland ) ist in allen Bereichen der Bauindustrie tätig : Bauwesen , Bauaufträge , technische Baudienstleistungen und Baustoffindustrie .",1
"Die Lemminkainen Gruppe mit Sitz in Helsinki, Finnland, ist in allen Bereichen der Bauindustrie tätig: Bauwesen , Bauaufträge , technische Baudienstleistungen und Baustoffindustrie .",1
"Die Marubeni-Gruppe konzentriert sich auf die Schaffung von „"" Wertschöpfungsketten "" von vor- bis nachgelagerten , die unter anderem eine Vielzahl von Geschäftsfeldern umfassen , darunter Öl & Gas , Metalle , mineralische Ressourcen , Lebensmittel , Zellstoff & Papier und Chemikalien .",1
"Die interessantesten Exportmärkte werden Russland , die baltischen Länder und Skandinavien sein .",1
"Die beliebtesten mobilen Datendienste sind E-Mail , Surfen im Internet , sowie Nachrichten und Wetterdienste .",1
Die neuen B-Aktien haben ab heute das Recht auf Dividenden- und andere Aktionärsrechte .,1
"Das Ziel des Büros in St. Petersburg ist es, das Instandhaltungsgeschäft des Unternehmens zu stärken.",1
Die Bürofläche wird über der umgebauten U-Bahn-Station Cannon Street steigen.,1
"Die offizielle Eröffnung des Büros , in Prag gelegen , wird am 20. Mai gefeiert werden .",1
Die Möglichkeit wird jedoch nur für wenige Mitarbeiter zur Verfügung stehen .,1
"Der Auftrag umfasst einen Stahlrahmen , tragende Dachkonstruktionen und Trennwandelemente , und Rautaruukki sagte, dass es erwartet, die Installation bereits im Mai nächsten Jahres abzuschließen .",1
"Das Oxyview Pulse Oximeter ist ein gängiges Gerät, um Blut-Sauerstoff-Sättigungspegel und Pulsrate des Patienten zu überprüfen.",1
"Die Anlage würde Palmöl verwenden , das durch den Roundtable on Sustainable Palm Oil ( RSPO ) zertifiziert ist .",1
"Der Hafenbetreiber begünstigt jedoch die Beibehaltung der Hafengebühren im Jahr 2010 , wobei der Eigentümer , die Regierung Estlands , den Hafen verpflichtet , EEK 400mn ( EUR 25,56 Mio USD 36,44 Mio ) in Dividenden an den Staat im Jahr 2009 und eine weitere EEK 300mn im Jahr 2010 zu zahlen .",1
Das Projekt wird voraussichtlich 2009 abgeschlossen sein .,1
"Der Grund dafür ist St. Petersburg Status als Hauptstadt , einer der Teilnehmer des Treffens zitiert Chikunov als sagen .",1
Der Bericht enthält ferner detaillierte Profile von zehn führenden europäischen Spezialchemieunternehmen sowie kurze Profile anderer wichtiger Akteure .,1
"Der Bericht profiliert 614 Unternehmen, darunter viele Schlüssel-und Nischenspieler weltweit wie Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , und Van Group , Inc. .",1
"Der Bericht profiliert 614 Unternehmen, darunter viele Schlüssel-und Nischenspieler weltweit wie Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , und Van Group , Inc. .",1
"Die russische Regierung werde 20 % der erforderlichen Mittel bereitstellen , sagte er .",1
"Der Verkauf wird es Campofrio ermöglichen, sich auf die vor kurzem angekündigte Übernahme der Groupe Smithfield Holdings , der europäischen Einheit der Smithfield Foods Inc. ( SFD ) der USA, zu konzentrieren.",1
"Der Umfang des Projekts besteht darin, die kosteneffizienteste Methode zur Phosphorentfernung zu finden und die Lager- und Dosiergeräte zu liefern, die im Dauerbetrieb in den Anlagen eingesetzt werden können.",1
Der Server ist verantwortlich für die Verwaltung von Geräten und Benutzerkonten und eine Desktop-Client-Anwendung ermöglicht den Fernzugriff auf die Mobiltelefone .,1
Der Anteil des Aktienkapitals der beiden oben genannten Aktionäre bleibt unter 5 % .,1
Die Aktien haben ein Dividenden- und andere Aktionärsrechte ab ihrer Eintragung im finnischen Handelsregister .,1
"Die Aktien werden im Rahmen des öffentlichen Handels zurückgekauft , weshalb die Aktien anders als im Verhältnis zu den Anteilen der Aktionäre zurückgekauft werden .",1
"Die Werft hofft, dass die Regionalregierung in Andalusien ihre finanzielle Unterstützung anbieten kann.",1
"Die Tochtergesellschaft wird für den Filterverkauf , die lokale Montage von Filtern und After-Market-Services in China verantwortlich sein .",1
Die Gesamtzahl der Anteile an der Gesellschaft wird 585.236.987 Innofactor Gruppe Innofactor bietet seinen Kunden umfassende Lösungen in der Microsoft-Umgebung .,1
"Der Gesamtwert des Projekts wird auf 30 Mrd SEK (2,83 Mrd EUR 3,81 Mrd USD ) geschätzt .",1
Der Handel steht im Einklang mit dem am 26 . März 2008 angekündigten Abkommen .,1
Die Transaktion wird voraussichtlich im kommenden Frühjahr abgeschlossen sein .,1
"Die Lkw verfügen über ein Eco Drive-System - ein Kraftstoff-Messwerkzeug, das Daten speziell für einzelne Fahrer speichert.",1
Das Schreiben und die Veröffentlichung von Lemmink+ñinen -¦ s Geschichte ist eine Fortsetzung der früheren Zusammenarbeit zwischen Antti Tuuri und dem Unternehmen.,1
"Diese Produkte umfassen Personal Communications-Produkte wie Mobiltelefone und deren Teile, Home Communications-Produkte wie Set-Top-Boxen und Elektronik für Flachbildschirme sowie Communications Networks-Produkte wie Basisstationen, Tower-Top-Verstärker und Mikrowellensysteme.",1
"Sie sind in einem Rennen mit Google, um viele Nutzer in ihren Dienst zu bekommen, wie soziale Vernetzung schafft neue Geschäftsmodelle , sagte Martin Garner , ein Londoner Analyst mit CCS Insight .",1
"So wird die Bilanz der Gruppe etwa 25 ,8 Mio EUR an Goodwill aufweisen , fügte das Unternehmen hinzu .",1
"Um sie zu überprüfen oder ein Angebot zu machen, werden sie im Deka Showroom, Fortitude Valley sein.",1
Uponor behält seine Jahresprognose für 2010 bei .,1
"Utahs Hauptstadt wollte der nächste US-Hauptsitz von Amer Sports Corp. sein, einer Skiausrüstungsfirma.",1
"Wir freuen uns, Sie einladen, M-real's internationale Telefonkonferenz um 15:00 Uhr EET .",1
Veracel bereitet eine Beschwerde in der Sache und hat das Gericht um Klärung des Urteils gebeten .,1
Was möchten Sie auf Nokia's nächsten Versuch geändert sehen ?,1
Nach Fertigstellung wird der 120 Meter lange Wachtturm das höchste Gebäude in Irland sein .,1
"Viking wird 130 Mio EUR für das neue Schiff zahlen , das im Januar 2008 fertiggestellt wird .",1
"www.countryelements.co.uk Entworfen von Patricia Burt, ist dies nur einer von einer Auswahl von unverwechselbaren Haken Teppiche mit recycelten Materialien und gefärbten natürlichen Farbstoffen erstellt.",1
Sie sind herzlich willkommen !,1
Zustimmung der Aktionäre von Cencorp nach finnischem Recht .,1
"Die ASSA ABLOY Kaupthing Bank gab eine „neutrale"" Empfehlung und ein Aktienkursziel von 174 Kronen $ 24,7 - 19 Euro auf den schwedischen Schlosser Assa Abloy AB .",1
"`` Als Verteidigung reifen , entwickeln Angreifer Trojaner , die mit Content-Filtern ausgestattet sind , um Online-Banking-Aktivitäten für die Erfassung von Kontodaten mithilfe von Methoden wie Form Grabbing , Bildschirmaufnahmen , Videoaufnahmen , Keylogging und Injektion von Formularfeldern zu erkennen .",1
"`` Unser Ziel ist es, verschiedene Verkehrsmuster auf der Grundlage der Nutzung jedes Gebäudes zu verstehen.",1
"`` Unser Ansatz ist es, nur Rohstoffe zu verwenden, die im Einklang mit den Grundsätzen der nachhaltigen Entwicklung hergestellt werden.",1
`` Unser Vaalipalvelu-Service wurde speziell für die Nutzung durch Gemeinschaften und Organisationen entwickelt.,1
`` Soziale Vernetzung und standortbasierte Dienstleistungstrends stellen heute einen erheblichen Anteil am Internetverkehr dar und sind für MID-Nutzer attraktiv.,1
`` Der CHF ist ein tolles Produkt.,2
"`` Die Branche kommt zu einer interessanten Gabel in der Straße, da sowohl Handy-Hersteller und drahtlosen Träger versuchen, als Portal für Web-basierten Service zu Ihrem drahtlosen Hörer zu dienen , '' schrieb er .",1
"`` Der Intel Atom Prozessor hat enorme Erfolge auf dem Markt seit seinem Start vor mehr als 2 Jahren , """", sagte Pankaj Kedia , Direktor der globalen Ökosystem-Programme für Intel Corp. 's Ultra Mobility Group .",2
"`` Mit dieser neuen Version ist es uns sehr wichtig, einen BIM-Prozess einzuführen, der auf dem detaillierten Bauinformationsmodell basiert.",1
18:30 Abendessen Das Konferenzprogramm kann auch als Live-Audio-Webcast über die Internetseiten unter www.citycon.com angesehen werden.,1
A CUT ABOVE Bringen Sie die Natur mit diesen Birken-Zweig-Untersetzer.,1
"Ein herunterladbares Merkblatt , Lehrvideo und Projektideen für das preisgekrönte Everywhere Punch TM Window System finden Sie unter www.fiskars.com .",1
"Ein PLUMBING-Geschäft hat angekündigt, dass es einen professionellen Darts-Spieler sponsert.",1
"A. Le Coq Special wurde für die Zweihundertjahrfeier des Unternehmens und der Marke entwickelt , sagte der Brauer .",1
"Schätzungen deuten darauf hin, dass sogar bis zu 170 verschiedene Tablet-Computer oder Lesegeräte im Jahr 2011 verfügbar sein werden.",1
Nach dem Pilotieren wird das Instrument entsprechend den gewonnenen Erfahrungen weiterentwickelt .,1
