sentence,label
La croissance des ventes nettes s'est poursuivie favorablement au Moyen-Orient et en Afrique et en Asie-Pacifique.,2
"Avec cette nomination , Kaupthing Bank vise à mieux coordonner les activités du Groupe dans le domaine des marchés de capitaux et à améliorer le service global aux clients .",2
"Cencorp , basée à Virkkala , Finlande , développe et fournit des solutions d'automatisation à l'industrie électronique et semi-conducteur qui améliorent la productivité .",1
"Suite à cette augmentation, le capital social de Huhtamaki s'élève à 360,62 millions d'euros et le nombre d'actions en circulation est de 106,063,320 .",1
"Lorsque le marché de l' OMX arrive à échéance le 16 mai 2008 , la participation directe de Novator Finland Oy dans Amer Sports Corporation dépassera un cinquième 1-5 des actions et des droits de vote de la société .",1
"`` Ces tests font partie d'une campagne plus vaste qui comprend divers essais clients et des démonstrations pour rendre LTE sur 800 MHz commercialement viable d'ici cet été, '' Nokia Siemens chef du secteur d'activité LTE, Reino Tammela, a déclaré.",1
"Helsinki le 22 octobre 2008 SSH COMMUNICATIONS SECURITE CORP Conseil d'administration Pour de plus amples informations , veuillez contacter : Tomi Laamanen , Président , tél. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd .",1
"Les ventes ont atteint 30,9 mln eur par rapport aux 276,1 mln eur de l'an dernier et en ligne avec 299 mln eur chiffre de consensus .",2
"L'offre d'environ 30 millions d'actions visant à réunir plus de 500 millions de dollars US de x20ac , devrait être achevée d'ici le 9 octobre , a déclaré Outokumpu .",1
"« Avec cet accord , nous pouvons poursuivre notre bonne coopération et en même temps libérer des capitaux qui ont été liés à notre fonctionnement de machines .",2
"Theodosopoulos a déclaré que Tellabs pourrait être d'une valeur pour Nokia Siemens ou Nortel compte tenu de son ""` premier état d'approvisionnement '' avec Verizon, ainsi que des produits à forte croissance.",2
"Nous avons réussi à augmenter notre part de marché de l'appartement vendu '' , commente M. Kari Kauniskangas , responsable des services de construction de YIT International .",2
"Avec CapMan en tant que partenaire , nous serons en mesure de développer davantage notre entreprise et de continuer à se concentrer sur la fourniture de services de restauration de qualité pour nos clients , « , dit Christopher Wynne , PDG de Papa John 's Russie .",2
"La société finlandaise Suominen , spécialisée dans les lingettes mouillées , les non-tissés et les emballages souples , enregistre des ventes nettes de 44,1 millions d' euros au deuxième trimestre 2010 , en hausse par rapport à 43,3 millions d' euros au deuxième trimestre 2009 .",2
"Le 5 décembre 2006 , Tecnomen Oyj , développeur finlandais de logiciels de télécommunications , a déclaré qu' il avait gagné 3,3 millions de dollars ( 2,5 millions d' euros ) afin de fournir une extension des systèmes de facturation et de messagerie pour les réseaux mobiles et fixes de Brasil Telecom .",2
La confiance accrue de nos clients dans YIT peut être considérée comme une accélération des ventes d'appartements.,2
"( ADP News ) - 11 décembre 2008 - La société finlandaise de construction et d'ingénierie Outotec Oyj ( OMX : OTE1V ) a déclaré aujourd'hui qu'elle a remporté un montant de 28 millions d'euros ( 36,8 millions de dollars américains ) afin d'étendre le concentrateur de phosphate à Siilinjarvi de minera norvégienne",2
"M. Priit Kasak , propriétaire de Balti Metsamasina , a déclaré que la société basée à Rakvere souhaite augmenter sa part de marché de 27 % à un tiers en deux ans .",2
La banque voit un potentiel d' augmentation de la part de Getinge .,2
"La société a enregistré un chiffre d' affaires de 658 ,1 millions d' euros au cours de l' exercice clos en décembre 2007 , soit une augmentation de 23 % par rapport à 2006 .",2
La coopération permettra de doubler la capacité de convertisseur de The Switch .,2
La forte croissance a été le résultat de l' inclusion de la chaîne d' habillement Lindex dans le Groupe en décembre 2007 .,2
"Les six brasseries ont enregistré une croissance de 5,2 pour cent des ventes nationales de bière l'an dernier à 270,21 millions de litres , contre 256,88 millions de litres vendus en 2005.",2
"Cela prend vraiment de l'efficacité à de nouvelles hauteurs , '' M. Metso ajoute .",2
"a Le 11 janvier 2010 , le conseil d' administration d' EPHC a approuvé une augmentation du dividende trimestriel de 0,03 $ à 0,05 $ par action .",2
"Finlandaise Cargotec 's Kalmar , le secteur d'activité fournissant des solutions de manutention de conteneurs , a reçu une commande pour dix autres grues E-One en caoutchouc-tyred gantry RTG de Saigon Newport Company SNP , au Vietnam .",2
"Les investisseurs de Bilfinger ont encouragé l' accord , poussant les actions à 7 % , ou & euro ; 3.30 , à & euro ; 50.29 , dans le commerce de l' après-midi .",2
"LONDON AFX - Les actions de Rautaruukki Corp ont été reclassées à < < détenir > > à partir de < < vendre > > par ABN Amro, avec l ' objectif de prix porté à 25.75 eur à partir de 14,5 , a déclaré les concessionnaires .",2
LONDON MarketWatch -- Nokia nok a déclaré qu'il a gagné un contrat de services de cinq ans pour gérer les opérations de réseau de Hutchison Essar dans neuf sites en Inde .,2
"Le Groupe de progrès , représentant du RQ en Arabie saoudite et en Afrique du Nord , a signé un accord-cadre pour une relation stratégique à long terme avec l' ISE .",2
"Ragutis , contrôlée par la brasserie finlandaise Olvi , a réalisé une hausse de 5,7 pour cent des ventes de bière à 22,6 millions de litres et détenait une part de marché de 10,75 pour cent .",2
"Le métal a gagné 41 pour cent cette année à mesure que la demande de la Chine , le plus grand utilisateur du monde , a augmenté .",2
"En outre , Cramo et Peab ont signé des contrats de location exclusifs de cinq ans en Finlande et ont prolongé de cinq ans leurs contrats de location existants sur le marché suédois .",2
OUTOTEC OYJ COMMUNIQUÉ DE PRESSE 4 DÉCEMBRE 2009 10.30 AM Outotec crée une nouvelle filiale à Kolkata Outotec a établi une filiale en Inde afin de mieux servir ses clients indiens et d'augmenter ses activités sur le marché indien en croissance .,2
"Il est également supérieur de 7,7 pct au prix moyen pondéré en volume sur douze mois du stock .",2
"Les expéditions de téléphonie mobile ont bondi de 26 pour cent à près de 112 millions d'unités, tandis que la part de marché de l'entreprise finlandaise est passée de 36 pour cent à 39 pour cent.",2
"CDP a été créé à l' initiative des investisseurs institutionnels ; toutefois , les résultats publiés annuellement intéressent également un nombre croissant de clients et d' autres groupes d' intérêts des sociétés déclarantes .",1
Le contrat original a été signé l'été dernier.,1
"ALEXANDRIA , Va. , 15 oct. -- Aaron Moss de Hampshire , Grande-Bretagne , a développé un dessin ornemental pour un combiné , l'Office américain des brevets et des marques a annoncé .",1
"Les activités de réparation et d' entretien ont représenté des ventes nettes de 645,3 millions d' euros , en hausse par rapport à 563,6 millions d' euros .",2
La nouvelle technologie améliore la qualité et la cohérence du verre tout en augmentant le débit.,2
"Les raisons de cette estimation sont notamment l' augmentation des loyers en 2008 et de plusieurs immeubles de bureaux et de détail entièrement loués , qui ont été achevés et ajoutés au portefeuille de biens d' investissement de la société .",1
"L'unité Vuokatti sera développée pour se concentrer surtout sur la fabrication de prototypes , la montée en puissance de nouveaux produits et les tests exigeants et les services après-vente .",1
"L' AGJ a enregistré des ventes de 43 millions d' euros en 2006 , dont la plupart provenaient d' exportations vers des clients en Europe occidentale , a déclaré la déclaration .",1
Le nombre d'erreurs de collecte a considérablement diminué et les opérations ont été accélérées.,2
"En combinant ses solutions existantes en une seule plate-forme , Comptel a déclaré avoir réduit le coût de déploiement .",2
"Au deuxième trimestre 2010 , la perte avant impôt du groupe s' est réduite à 400 000 euros , contre 600 000 euros .",2
"26 janvier 2011 - La société finlandaise de produits métalliques Componenta Oyj ( HEL : CTH1V ) a déclaré hier sa perte nette réduite à 500 000 euros au dernier trimestre de 2010 par rapport à 5,3 millions d'euros pour la même période un an plus tôt .",2
"8 mai 2009 - Biohit Oyj ( HEL : BIOBV ) a déclaré aujourd' hui ( 8 mai 2009 ) que sa perte nette s' est réduite à 0,1 million d' euros ( 0,14 million d' euros ) pour le premier trimestre de 2009 , contre 0,4 million d' euros pour la même période de 2008 .",2
"Le fabricant finlandais de fibres et de produits en plastique Suominen Corporation a déclaré que sa perte nette résultant de la poursuite des opérations s' est réduite à 1,8 mLn d' euros ( 2,3 mLn de dollars ) en 2006 par rapport à 3,7 mLn d' euros ( 4,8 mLn de dollars ) en 2005 .",2
"La société finlandaise de produits métalliques Componenta Oyj ( HEL : CTH1V ) a déclaré aujourd' hui que sa perte nette s' est réduite à 500 000 euros ( USD 680 000 ) au dernier trimestre de 2010 par rapport à 5,3 millions d' euros pour la même période un an plus tôt .",2
"Le fabricant finlandais d' équipements sportifs Amer Sports Oyj ( HEL : AMEAS ) a déclaré aujourd' hui que sa perte nette s' était réduite à 16,9 millions d' euros ( 22,3 millions de dollars américains ) au deuxième trimestre de 2010 par rapport à 23,2 millions d' euros au cours de la période correspondante un an plus tôt .",2
"L' aciérie finlandaise Rautaruukki Oyj ( HEL : RTRKS ) , ou Ruukki , a déclaré aujourd' hui sa perte nette contractée à 49 millions d' euros ( 68,2 millions de dollars américains ) pour les neuf premiers mois de 2010 à partir de 229 millions d' euros pour la même période il y a un an .",2
"Pour les neuf premiers mois de 2010 , la perte nette de Talvivaara s' est réduite à 8,3 millions d' euros , contre 21,9 millions d' euros pour la même période de 2009 .",2
"Au cours des neuf premiers mois de 2010 , la perte nette de la société s' est réduite à 415 000 euros , contre 7,4 millions d' euros pour la période correspondante de 2009 .",2
"Au cours des neuf premiers mois de 2010 , la perte nette de la société s' est réduite à 415 000 euros , contre 7,4 millions d' euros pour la période correspondante de 2009 .",2
"( ADP News ) - 9 février 2009 - La société finlandaise de services informatiques Proha Oyj ( HEL : ART1V ) a déclaré aujourd' hui que sa perte nette s' est réduite à 113 000 euros ( USD 146 000 ) pour 2008 , contre 1,2 million d' euros pour 2007 .",2
"Le nouveau modèle de travail en usine et les réorganisations diminueraient les coûts de Nokian Tyres dans l'usine de 30 millions d' euros ( USD 38,7 millions ) .",2
20 octobre 2010 - La société finlandaise de produits métalliques Componenta Oyj HEL : CTH1V a déclaré hier que sa perte nette s'est réduite à 7 millions d'euros pour les neuf premiers mois de 2010 de 23 .3 millions d'euros pour la même période de 2009 .,2
"Le fabricant finlandais de fibres et de produits en plastique Suominen Corporation a déclaré que sa perte nette s' est réduite à 1,6 mLn d' euros 2,0 mLn au cours des neuf premiers mois de 2006 à partir de 2,16 mLn d' euros 2,7 mLn au cours de la même période de 2005 .",2
"En revanche , la perte nette de l' entreprise pour le troisième trimestre 2009 s' est contractée à 76 millions d' euros , contre 256 millions d' euros pour la période correspondante d' un an .",2
"Au deuxième trimestre de 2010 , la perte nette de Raute s' est réduite à 123 000 euros , contre 1,5 million d' euros au cours de la même période de 2009 .",2
"ADP News - 13 nov.2008 - Le fabricant finlandais de PCB de circuit imprimé Aspocomp Group Oyj OMX : ACG1V a déclaré aujourd'hui que sa perte nette s'est réduite à 2 millions d'euros, soit 2,5 millions de dollars américains au cours des neuf premiers mois de 2008, contre 57 euros.",2
"Toutefois , Metsaliitto a réduit sa perte nette pour le deuxième trimestre de 2007 à 5,0 millions d' euros 6,9 millions de dollars , contre 61 millions d' euros 83,7 millions de dollars par an .",2
"se limite à EUR2 .8 m 9-mo '09 29 octobre 2009 - Le développeur finlandais de logiciels et de matériel Elektrobit Oyj HEL : EBG1V , ou EB , a déclaré aujourd' hui que sa perte nette s' est réduite à EUR2 .8 m pour les neuf premiers mois de 2009 à partir de EUR35 .6 m pour la même période il y a un an .",2
"La perte diluée par action a été ramenée de 0,86 EUR à 0,27 EUR .",2
"Les coûts unitaires des opérations aériennes ont diminué de 6,4 %.",2
"La perte pour le troisième trimestre de 2007 a été inférieure de 0,3 million d' euros à la perte pour le deuxième trimestre de 2007 .",2
Les coûts des nouveaux navires de ropax sont inférieurs de 30 % à ceux des navires actuels .,2
"2009 3 février 2010 - L' aciérie finlandaise Rautaruukki Oyj ( HEL : RTRKS ) , ou Ruukki , a déclaré aujourd' hui qu' elle avait perdu 46 millions d' euros avant impôts au quatrième trimestre 2009 , contre 45 millions d' euros au début de l' année .",0
"( ADPnews ) - Le 3 février 2010 - Le fabricant finlandais d'acier Rautaruukki Oyj ( HEL : RTRKS ) , ou Ruukki , a déclaré aujourd'hui qu'il avait perdu 46 millions d'euros ( USD 64,5 millions ) avant impôts au quatrième trimestre de 2009 par rapport à l'année précédente.",0
"Le résultat avant impôts est tombé à près de 14,5 millions d' euros , contre près de 20 millions d' euros au cours de la période comptable précédente .",0
"La société a glissé à une perte d'exploitation de 2,6 millions d'euros sur un bénéfice de 1,3 million d'euros .",0
23 avril 2010 - La société finlandaise de construction et d'ingénierie Outotec Oyj HEL : OTE1V a déclaré aujourd' hui qu' elle avait enregistré une perte nette de 7 .3 millions d' euros au premier trimestre de 2010 par rapport à un bénéfice net de 12 .5 millions d' euros au cours de la période correspondante de l' année dernière .,0
"Cramo a glissé à une perte avant impôt de 6,7 millions d' euros sur un bénéfice avant impôt de 58,9 millions d' euros .",0
Finnois fournisseur de solutions informatiques Affecto Oyj HEL : AFE1V a déclaré aujourd'hui sa perte nette de 115 000 USD 152 000 au deuxième trimestre 2010 sur un bénéfice de 845 000 EUR au cours de la période correspondante un an plus tôt .,0
"En 2009 , Comptel a enregistré une perte nette de 2 millions d' euros sur un bénéfice de 6 millions d' euros l' année précédente .",0
"Au deuxième trimestre de 2009 , le bénéfice avant impôts s' est élevé à 13,6 millions d' euros , contre 26,8 millions d' euros au deuxième trimestre de 2008 .",0
"ADPnews - 5 février 2010 - L' investisseur immobilier finlandais Sponda Oyj HEL : SDA1V a déclaré aujourd' hui qu' elle avait perdu 81,5 millions d' euros 11,8 millions de dollars en 2009 sur un bénéfice de 29,3 millions d' euros en 2008 .",0
"ADPnews - 17 juil.2009 - L'aciérie finlandaise Rautaruukki Oyj Ruukki HEL : RTRKS a annoncé aujourd'hui une perte nette de 184 millions d'euros 259,7 millions d'euros pour le premier semestre 2009 sur un bénéfice net de 2 euros",0
"Le bénéfice avant impôts s' est élevé à 56,5 millions d' euros , contre 232,9 millions d' euros il y a un an .",0
"Le bénéfice avant impôts a diminué de 9 % pour s' établir à 187,8 millions d' euros au cours des neuf premiers mois de 2008 , contre 207,1 millions d' euros l' année précédente .",0
"Le bénéfice avant impôts est passé de 50,0 millions d' euros à 31,6 millions d' euros l' année précédente .",0
"Le bénéfice avant impôts était de 4,0 millions d' euros , en baisse par rapport à 4,9 millions d' euros .",0
"Le bénéfice avant impôts de la société est tombé à 21,1 millions d' euros au troisième trimestre 2008 , contre 35,8 millions d' euros au cours de la période correspondante de 2007 .",0
"En août-octobre 2010 , le résultat de l' entreprise avant impôts s' est élevé à 9,6 millions d' euros , contre 0,5 million d' euros au cours de la période correspondante de 2009 .",2
Le bore finlandais qui appartient à la famille Rettig s'est développé récemment grâce à l'acquisition de petites compagnies maritimes.,2
"Le plan est estimé à environ 5 millions d' euros ( 6,5 millions de dollars américains ) d' économies annuelles .",2
"La société pharmaceutique finlandaise Orion rapporte des bénéfices avant impôts de 70,0 millions d' euros au troisième trimestre 2010 , en hausse par rapport à 54,9 millions d' euros au cours de la période correspondante en 2009 .",2
"La banque Sampo finlandaise , du groupe danois Danske Bank , déclare des bénéfices avant impôts de 152,3 millions d' euros en 2010 , en hausse par rapport à 32,7 millions d' euros en 2009 .",2
"Le bénéfice après impôts pour la période s' est élevé à 0,9 million d' euros , à partir de 0,01 million d' euros l' année dernière .",2
"Le bénéfice avant impôts s' est élevé à 5,4 millions d' euros , en hausse par rapport à 3,6 millions d' euros l' année précédente .",2
"11 août 2010 - Le fabricant finlandais d' équipements de mesure Vaisala Oyj HEL : VAIAS a déclaré aujourd' hui que sa perte nette s' était accrue pour atteindre 4,8 millions d' euros au premier semestre 2010 contre 2,3 millions d' euros au cours de la période correspondante un an plus tôt .",0
"Le fournisseur finlandais de solutions et de systèmes d' alimentation en électricité Ehore Oyj a déclaré que sa perte nette s' était étendue à 3,2 millions d' euros pour le premier trimestre de l' exercice 2006-2007 se terminant le 31 octobre 2007 , contre 900 000 millions d' euros pour la même période de l' exercice 2005-2006 .",0
ADP News - 22 avril 2009 - Le développeur finlandais de systèmes d'information commerciale Solteq Oyj HEL : STQ1V a déclaré aujourd'hui sa perte nette augmentée à 189 000 USD 245 000 pour le premier trimestre 2009 contre 10 000 EUR pour la même période,0
Salonen a ajouté que les données montrent que les stocks de pâte des producteurs en Amérique du Nord sont en baisse (').,0
Le groupe Elcoteq a récemment annoncé que les trois derniers mois de l' année précédente lui avaient causé une perte majeure de plus d' un demi-milliard de couronnes ( 32 millions d' euros ) pour le cinquième trimestre .,0
"Pour l' année en cours , Raute s' attend à ce que ses ventes nettes augmentent et que le résultat opérationnel -- soit positif .",2
"Le chiffre d' affaires est passé de 47 .6 millions d' euros à 61.8 millions d' euros en raison de l' augmentation de la demande de services , en particulier au troisième trimestre , et de la croissance globale de ses activités .",2
"En conséquence , la société prévoit actuellement que les ventes nettes augmenteront et que le résultat d' exploitation sera positif .",2
"`` UPM ' les livraisons ont augmenté au cours du troisième trimestre de 4 pour cent, et l'efficacité des opérations a amélioré, '' Jussi Pesonen, chef de l'exécutif.",2
"Le fabricant mondial d'équipements sportifs Amer Sports Corp. , dont les marques incluent Atomic , Salomon et Wilson , a vu une augmentation de 64 pour cent du bénéfice net du troisième trimestre à 47,4 millions d'euros 65 millions de dollars sur les ventes fortes et les réductions de coûts .",2
"Les exportations représentent plus de 80 pour cent de nos ventes , donc le nom Glaston reflète également une société véritablement internationale d'exploitation , '' explique Kyro 's président-directeur général Mika Seitovirta .",1
"En raison de l' expansion rapide , la part de marché de Tallink en termes de transport de passagers à travers le port de Tallinna Sadam de Tallinn a totalisé 55 pour cent en novembre contre 45,7 pour cent en novembre 2005.",2
"Les parts de Stora Enso R ont augmenté de 1,20 pct à 11,84 eur , UPM-Kymmene a également été traîné plus haut , augmentant de 1,68 pct à 17,56 eur et M-Real B ajouté 2,38 pct à 4,30 eur .",2
Les flux de trésorerie provenant des opérations pour le dernier trimestre ont également atteint un creux de huit ans .,0
"Le cours des actions a augmenté de 70,0 minerais ou 0,9 % pour se clôturer à SEK77 ,65 , mettant fin à une série de pertes de deux jours .",2
"Les gains par action ( EPS ) se sont élevés à 0 ,98 EUR , en hausse par rapport à la perte de 0,02 EUR .",2
"Les gains par action ( EPS ) se sont élevés à 0,03 EUR , en hausse par rapport à la perte de 0,083 EUR .",2
"Le bénéfice d' exploitation s' est élevé à 0,4 million d' euros , en hausse par rapport à une perte d' exploitation de 0,8 million d' euros sur un an .",2
"Le bénéfice opérationnel s' est élevé à 7,0 millions d' euros , en hausse par rapport à une perte de 4,0 millions d' euros au deuxième trimestre de 2009 .",2
"Le résultat opérationnel , y compris les éléments non récurrents , s' est élevé à 146 millions d' euros à la suite d' une perte de 267 millions d' euros en 2009 .",2
"Tiimari , le détaillant finlandais , a déclaré avoir généré des recettes trimestrielles totalisant 1,3 million d' euros au quatrième trimestre 2009 , en hausse par rapport à la perte de 0,3 million d' euros en 2008 .",2
"Les gains par action EPS se sont élevés à 0,03 EUR , en hausse par rapport à la perte de 0,08 EUR .",2
"Le bénéfice opérationnel s' est élevé à 5,8 millions d' euros , en hausse par rapport à une perte de 1,7 million d' euros au quatrième trimestre de 2009 .",2
"Le bénéfice d' exploitation s' est élevé à 0,6 million d' euros , en hausse par rapport à une perte de 19 millions d' euros l' année précédente .",2
Les investissements et les changements opérationnels permettent d' optimiser davantage le temps de travail et ainsi de réaliser des économies supplémentaires d' environ 7 % -9 % .,2
"Nom complet et code ID de l' actionnaire : - Petri Ailus , né le 15.9.1966 Pour de plus amples informations , veuillez contacter Isto Hantila , CEO , tél. +358 9 591 8342 .",1
"9 septembre 2010 - Le détaillant finlandais de papeterie et de cadeaux Tiimari HEL : TII1V a déclaré aujourd' hui que ses ventes nettes ont augmenté de 2 % sur un an pour s' établir à 5 millions d' euros en août 2010 , sous l' effet de la croissance en Finlande , tandis que la demande dans les pays baltes est restée faible .",2
"Par 14:29 CET le lundi , les actions dans le Nordique bavarois avaient grimpé de 1,21 % à DKK250 sur la bourse de Copenhague après avoir perdu 7,41 % au cours du dernier mois .",2
"Par exemple , les ventes nettes ont augmenté de 5,9 % par rapport au premier trimestre , et l' EBITDA est passé d' un montant négatif de 0,2 million d' euros au premier trimestre de 2009 .",2
"« Toutefois , l' augmentation rapide des coûts et le renforcement de l' euro ont été difficiles pour l' ensemble de l' industrie , et ils ont eu une incidence sur nos résultats . »",0
"À ce taux de croissance , le remboursement de la dette nationale sera extrêmement douloureux .",0
"La perte d' exploitation est passée de 10,8 millions d' euros en 2005 à 17 millions d' euros .",0
"Le paiement de 2,779 millions de litas d' intérêts sur un prêt à long terme consenti par l' actionnaire majoritaire de Ragutis , l' Estonien A. Le Coq , a également ajouté aux pertes .",0
"Cencorp estime que ses ventes nettes au cours du dernier trimestre seront comme indiqué précédemment , 4 .3 millions d' euros à 5 .0 millions d' euros , et le bénéfice d' exploitation (EBIT ) est estimé positif .",2
`` Notre client a été satisfait de Basware Invoice Automation solution et étend la mise en œuvre à de nouvelles géographies.,2
"` En séparant les entreprises parallèles, nous serons en mesure d'étendre et de développer plus rapidement le réseau de détail Tapro.",2
""" Notre coopération stratégique avec Rentakran nous amène de nouveaux clients et des relations de travail déjà avec les autorités des nouveaux territoires "", a déclaré Jarmo Laasanen , un cadre supérieur chez Cramo .",2
"`` Une fois l'achat d'actions terminé , un financement sera également fourni pour étendre l'infrastructure lettone à large bande et pour développer de nouveaux secteurs d'activité , y compris les acquisitions d'autres entreprises. ''",2
"`` En termes de rentabilité et de bénéfice 2007 a été la meilleure année de notre histoire, ''' a déclaré le chef de l'exécutif Veli-Matti Mattila.",2
"`` L'entreprise margarine a été mise en bonne forme au cours des deux dernières années, ce qui en fait un ajout naturel à Bunge , qui cherche à tirer parti de sa position sur les marchés d'Europe centrale et du Nord , '' Raisio PDG Matti Rihko a déclaré dans une déclaration .",2
"La société finlandaise de services de fabrication d'électronique Elcoteq signe un accord de coopération avec un fabricant japonais de téléphonie mobile , contourne Elcoteq Tallinn , déclare Jan Kotka , PDG d' Elcoteq Tallinn .",2
"Selon le directeur général de Viking Line , Nils-Erik Eklund , le conseil d'administration de la société est très satisfait de la performance de Viking Line .",2
"Dans le même temps , le développement des ventes en Russie a été stimulé par l'ouverture de Stockmann Nevsky Centre à Saint-Pétersbourg .",2
Combiner cette expertise de domaine profonde avec notre ASM Application Service Management et les offres de services d'externalisation s'est désormais avéré être une combinaison gagnante.,2
La demande a été forte comme prévu et les niveaux d' ordre sont demeurés élevés .,2
"Les exportations représentaient 65,4 % des ventes nettes , ce qui représente un record de temps pour la société .",2
Poyry Energy de Finlande a remporté un contrat pour conseiller les constructeurs d'une nouvelle centrale de cogénération dans la deuxième plus grande ville de Kaunas en Lituanie et pour superviser le processus de construction.,2
L' entreprise finlandaise de construction YIT Oyj a déclaré le 13 novembre 2007 qu' elle avait remporté un contrat de 70 millions d' euros pour la construction du nouvel immeuble de bureaux de la société immobilière locale Tapiola Real Estate Oy .,2
"En plus des exportations de cheminées , la demande de revêtement de pierre a dépassé le niveau de la première partie de l' année et continuera d' être nettement plus vive pour le reste de l' année .",2
Kalmar s'est vu attribuer un nouveau contrat de 5 ans pour la fourniture de son Rough Terrain Conteneur Handler RTCH .,2
Major Order in India Comptel Corporation a reçu une importante commande à long terme pour la médiation et la fourniture de solutions utilisées par un opérateur leader en Inde.,2
Le directeur général Kari Inkinen déclare que les opérations de crédit-bail de Sponda se sont développées très favorablement .,2
"Sur le prix , la part de Kesko est de 10 mln d' euro 15,5 mln et il reconnaîtra un gain de 4,0 mln d' euro 6,2 mln sur l' élimination qui sera inclus dans le résultat pour le deuxième trimestre de 2008 .",2
Olvi a affiché une solide série de chiffres pour les six premiers mois de cette année .,2
"Le bénéfice d' exploitation s' est amélioré de 27 % , passant de 457,2 millions d' euros en 2006 à 579,8 millions d' euros .",2
Nos services standardisés ont rencontré une réception positive auprès de nos clients ainsi que chez Itella .,2
Les résultats du deuxième semestre 2009 ont dépassé les attentes .,2
Ponsse projette que les marchés des machines forestières s'améliorent plus que prévu en 2010 par rapport à l'année précédente .,2
"Ragutis , qui est basé dans la deuxième plus grande ville de Lituanie Kaunas , a augmenté ses ventes l'an dernier 22,3 pour cent à 36,4 millions de litres .",2
"Raisio 'l'offre d'acheter Glisten est un ""gagnant-gagnant"" affaire pour les deux entreprises, le président de la société britannique de collations a dit juste-alimentaire aujourd'hui 10 février.",2
Talvivaara maintient également son hypothèse de retour positif des flux de trésorerie avant la fin de l' année .,2
L'acquisition devrait améliorer l'accès aux ressources en minerai de chrome en Turquie .,2
"L' objectif est une amélioration annuelle du bénéfice opérationnel de Ruukki Construction de plus de 3 millions d' euros 4,1 millions de dollars à compter de 2009 .",2
L' objectif des mesures prévues est de réaliser d' importantes économies au cours des prochaines années .,2
Les reconstructions sont conçues pour améliorer les performances des machines et la qualité du produit.,2
"L' opération aura un impact positif d' environ 2 millions d' euros sur les bénéfices , que Ruukki reconnaîtra au cours du quatrième trimestre de cette année .",2
""" C'est un ordre répété de suivre avec succès 159 ascenseurs installés dans le même système de métro de Delhi "", a déclaré la porte-parole de Kone Thomson Financial News .",2
`` Stonesoft voit de grandes promesses dans l'avenir de IPv6 .,2
`` Les activités combinées créeront de la valeur pour les actionnaires et seront bonnes pour nos employés et nos clients.,2
La tendance sur les marchés du sport et des loisirs a été favorable au cours des premiers mois de l'année.,2
"`` Nous avons continué activement à concentrer la R-D et à positionner notre offre loin des solutions ponctuelles vers des solutions de bout en bout dynamiques, '' Ervio a déclaré.",2
"27 janvier 2011 - Le fournisseur finlandais de solutions informatiques Affecto Oyj ( HEL : AFE1V ) a déclaré aujourd' hui qu' il a remporté un contrat d' assurance sociale lituanienne ( SODRA ) d' un montant de 1 ,2 millions d' euros ( USD1 ,6 millions ) .",2
Le groupe finlandais de construction Lemmink+ñinen s'est vu attribuer deux contrats de construction routière par l'administration lituanienne des transports.,2
"Le groupe de construction finlandais YIT a obtenu un contrat pour installer des systèmes de chauffage, de climatisation et de refroidissement au nouveau siège social de l'association automobile ADAC à Munich en Allemagne.",2
"Le fabricant finlandais d' emballages flexibles Suominen Corporation rapporte des ventes nettes de 54,5 millions d' euros au premier trimestre 2008 , contre 54,3 millions d' euros l' année précédente .",2
Le fabricant finlandais de machines forestières Ponsse a accepté avec Volvo le début de la coopération en Amérique latine.,2
La société finlandaise Metso Paper a obtenu un contrat pour la reconstruction de l ' usine de pâte à papier Sabah Forest Industries (SFI) à Sabah (Malaisie).,2
"Finlandais Metso Paper a remporté une commande de fourniture d'une machine à papier fin non revêtue à MCC Paper Yinhe, en Chine.",2
La technologie finlandaise Outokumpu a obtenu plusieurs nouveaux contrats de technologie de broyage.,2
Le Finlandais Rautaruukki s'est vu attribuer un contrat pour la fourniture et l'installation de superstructures en acier pour le pont Partihallsf+Ârbindelsen à Göteborg en Suède.,2
"La municipalité de Lule+Ñ a attribué à YIT un contrat de 2 ans , pour la gestion immobilière d'environ un tiers des propriétés de la municipalité , avec une superficie totale de 140 000 mètres carrés .",2
"Le centre commercial à ouvrir à Saint-Pétersbourg , la Russie en Novembre 2010 va transformer le flux de trésorerie de la chaîne de grands magasins finlandais Stockmann 's opérations russes positif pour la première fois en 2011 .",2
"Selon le président-directeur général d'Atria, Matti Tikkakoski , les activités suédoises de la société se sont considérablement améliorées au premier trimestre .",2
"Selon le PDG Kai Telanne , les journaux de l'entreprise ont atteint le meilleur résultat financier jamais .",2
"Selon Kesko , la société a convenu avec l'administration de la ville sur la location du bâtiment en 2006 , sa réinstallation et la construction d'un hôtel cinq étoiles Hilton pour 120 chambres .",2
"Selon le groupe financier nordique Nordea 's analyste Sami Sarkamies , cela rend le portefeuille de Nokia de nouveau compétitif .",2
"Selon Ringman , les sociétés finlandaises de papier ont acquis un savoir-faire et une capacité en matière de recyclage du papier , ce qui s' est avéré être une stratégie réussie .",2
"Adanac Molybdenum du Canada a commandé la technologie de broyage pour son projet de molybdène en Colombie-Britannique, au Canada, tandis que Shalkiya Zinc du Kazakhstan a adjugé un contrat pour la technologie de broyage pour le projet de plomb de zinc Shalkiya au Kazakhstan.",2
